latitude,longitude,ptype,property value
42.363416, -71.052653, 437, 420500
42.3632728061225, -71.0540114795918, 320, 436000
42.3632784387755, -71.0540047040816, 320, 309000
42.3634244, -71.0526007333333, 357, 382500
42.363695680577, -71.051406159958, 357, 160000
42.3636910417309, -71.0514204798741, 344, 1535000
42.3636817640388, -71.0514491197062, 344, 4019500
42.3636771251928, -71.0514634396223, 358, 335000
42.3636671338156, -71.051472156857, 356, 633000
42.3636235836348, -71.0514840980356, 358, 222000
42.3636235836348, -71.0514840980356, 358, 389000
42.3635872918174, -71.0514940490178, 344, 5181500
42.3643140909091, -71.0511949090909, 387, 2502456
42.409391, -71.088428, 387, 952544
42.3646995, -71.05096025, 327, 1319500
42.3656652501722, -71.0512490109027, 356, 960000
42.3656007844337, -71.0512407878477, 356, 425000
42.3653366153846, -71.0512138461538, 358, 606500
42.3651355, -71.0518675, 358, 195500
42.3653366153846, -71.0512138461538, 358, 377500
42.3593398, -71.0535429, 358, 1571500
42.3593398, -71.0535429, 358, 470000
42.3629806122449, -71.0511345306122, 358, 1593500
42.3628781632653, -71.0511284081633, 344, 3441000
42.409391, -71.088428, 387, 743000
42.3624501683043, -71.0523399074166, 358, 218500
42.3624225166403, -71.0523624612878, 358, 215500
42.3622842583202, -71.0524752306439, 358, 277500
42.360787, -71.0538187, 320, 168619500
42.360787, -71.0538187, 320, 168619500
42.360787, -71.0538187, 320, 168619500
42.360787, -71.0538187, 320, 168619500
42.360787, -71.0538187, 320, 168619500
42.3600431, -71.054636718502, 346, 21501000
42.35922935, -71.0564288601627, 348, 437399500
42.3524393, -71.05234, 326, 5030000
42.3603993779264, -71.0556686956522, 327, 3009500
42.3602358456376, -71.0556474966443, 327, 2516000
42.3602352852349, -71.0556536040268, 327, 2798000
42.35933905, -71.05745075, 348, 276312500
42.3598035535117, -71.055479326087, 424, 1627237
42.359249, -71.0542657, 341, 375500
42.3592707550077, -71.0549608274264, 344, 3939000
42.3592612, -71.0550766969609, 357, 1395500
42.3592612, -71.0550766969609, 358, 736000
42.3592612, -71.0550766969609, 358, 726500
42.3592612, -71.0550766969609, 358, 726500
42.3592612, -71.0550766969609, 358, 726500
42.3592612, -71.0550766969609, 358, 726500
42.3592612, -71.0550766969609, 358, 726500
42.3592612, -71.0550766969609, 358, 726500
42.3592612, -71.0550766969609, 358, 726500
42.3592612, -71.0550766969609, 358, 726500
42.35902625, -71.0555015, 344, 7867000
42.3593344, -71.054186, 345, 20205000
42.3595314081633, -71.0548417959184, 329, 3698000
42.3598083896321, -71.0554441086957, 327, 1239500
42.3660685625, -71.0510906875, 327, 2236500
42.3593646, -71.0541373666667, 345, 7086500
42.3593634, -71.0541473, 358, 495500
42.3593634, -71.0541473, 358, 495500
42.3593634, -71.0541473, 358, 607500
42.3591655714286, -71.0544146785714, 344, 1281000
42.359722, -71.051678, 358, 134526500
42.359722, -71.051678, 357, 54584000
42.3593691, -71.0541001166667, 358, 944000
42.3593691, -71.0541001166667, 358, 432000
42.3593691, -71.0541001166667, 358, 788500
42.3593691, -71.0541001166667, 358, 794000
42.3593691, -71.0541001166667, 358, 790000
42.3593691, -71.0541001166667, 358, 784000
42.3593691, -71.0541001166667, 358, 780500
42.3593715, -71.05408025, 357, 1535000
42.3593715, -71.05408025, 358, 292500
42.3593715, -71.05408025, 358, 246500
42.3593715, -71.05408025, 358, 588000
42.3593715, -71.05408025, 358, 583000
42.3593715, -71.05408025, 358, 591000
42.3593715, -71.05408025, 358, 725500
42.3593715, -71.05408025, 358, 232500
42.3593715, -71.05408025, 358, 257500
42.3593721, -71.0540752833333, 301, 22169500
42.3593721, -71.0540752833333, 301, 22169500
42.3593745, -71.0540554166667, 344, 6354500
42.359413, -71.052561, 356, 799000
42.3861039, -71.1050562, 345, 499434
50.2038795, 13.900868, 346, 81375066
42.3584977222222, -71.0543901666667, 346, 92735500
42.357881, -71.053866, 387, 1900500
42.357839122449, -71.0543099183673, 344, 8655500
42.3580281, -71.0547296020767, 344, 6042500
42.3579962, -71.055333, 346, 50188000
42.358904, -71.0545937692308, 345, 17991000
42.358829, -71.0545563846154, 326, 1362000
42.3584119, -71.0544476583984, 345, 11954000
42.3579497142857, -71.0552620408163, 344, 3351500
42.3579397142857, -71.0552834693878, 344, 5018500
42.358159, -71.0553598571429, 344, 2416000
42.3586032, -71.0552586266797, 348, 412988000
42.3590028, -71.0549782637825, 344, 6113500
42.359102869629, -71.0549524847363, 344, 2378500
42.359029, -71.0546560769231, 344, 2731000
42.3588335714286, -71.0565907142857, 348, 512450000
42.357923, -71.0563865, 346, 46582000
42.3578825, -71.05544525, 344, 5054500
42.357911125, -71.0563828541667, 344, 8321000
42.3573502352941, -71.0550157058824, 346, 21143500
42.357809, -71.054345, 346, 75591000
42.3574641050246, -71.0561593115574, 345, 4162650
42.3573803, -71.0554927, 346, 52318350
42.3579067755102, -71.0566095714286, 347, 55000500
42.3581072425518, -71.0571644883997, 345, 10013000
42.3579300408163, -71.0566167142857, 344, 2410000
42.3579230612245, -71.0566145714286, 345, 7269000
42.358777, -71.056922, 345, 6510500
42.358222, -71.057159, 345, 6283500
42.3576948160187, -71.0578334895668, 345, 8797867
42.3289364, -71.0850547, 344, 3967940
42.358824, -71.057657, 346, 19339500
42.3577913132916, -71.0574117454684, 344, 10657693
42.357539, -71.057934, 344, 6954000
42.3570136153846, -71.0585199230769, 320, 353500
42.35702, -71.058542, 320, 364500
42.37922255, -71.1002931471821, 320, 40000
42.3289364, -71.0850547, 346, 64263000
42.3572427194258, -71.0574044851473, 346, 13871500
42.357074, -71.0575971810842, 347, 107094000
42.3578926734694, -71.0542475510204, 344, 3193000
42.3584767835684, -71.0528133862659, 344, 1003770
42.3584623886243, -71.0528889597226, 344, 1001967
42.3584479936802, -71.0529645331792, 344, 997763
42.3579094081633, -71.0542280612245, 344, 2382500
42.3578960204082, -71.0542436530612, 344, 898000
42.3584731848324, -71.0528322796301, 346, 19038500
42.357456, -71.052404, 344, 15882000
42.3578342, -71.0517579, 387, 592000
42.3578342, -71.0517579, 387, 814400
42.3577498571429, -71.0530296326531, 347, 29739000
42.3577005, -71.0530222, 357, 623500
42.3577005, -71.0530222, 357, 1032500
42.3577005, -71.0530222, 357, 928000
42.3578243, -71.0537223, 344, 3033000
42.3578621, -71.0538181, 347, 55655000
42.35787722, -71.05385642, 344, 2752500
42.3584515924162, -71.0529456398151, 344, 3458500
42.3586355, -71.05328975, 344, 2338000
42.35778272, -71.05361692, 344, 1655500
42.3570445539781, -71.0538191826387, 326, 780500
42.3577944, -71.0539108, 356, 558000
42.35779784, -71.05365524, 356, 587000
42.3571423473273, -71.0537585176701, 344, 5614000
42.3567772, -71.053804, 348, 133657000
42.3572901666667, -71.05462325, 346, 51743500
42.3578226774193, -71.0540352903226, 342, 12975500
42.357107375086, -71.0537015144573, 344, 3185500
42.3571065201715, -71.0538825374303, 300, 98953000
42.35689325, -71.0529492575563, 357, 1120500
42.3569604, -71.0530019667479, 344, 2587500
42.3566630416667, -71.053498125, 326, 4993000
42.35718665, -71.0525493802949, 357, 995000
42.35718665, -71.0525493802949, 356, 2070000
42.356478, -71.0530357, 348, 145876000
42.357684, -71.0544211, 337, 683000
42.357016, -71.0525594, 337, 589400
42.35688825, -71.0525739159404, 344, 1338514
42.3568534489796, -71.0526114081633, 344, 4741216
42.357322, -71.0525331428571, 344, 4273305
42.357322, -71.0525331428571, 344, 4273305
42.357322, -71.0525331428571, 344, 4273305
42.3573174285714, -71.0525257959184, 344, 5735000
42.3573151428571, -71.052522122449, 344, 5816367
42.3576482, -71.0532294, 344, 2086788
42.35670805, -71.0522523337339, 344, 2425000
42.378209, -71.14975, 387, 276000
42.3566152068966, -71.0524157586207, 344, 5410369
42.3544781, -71.0534469, 348, 323465127
42.3562530268695, -71.0516016554103, 348, 590236000
42.355277, -71.053816, 348, 725235500
42.3556133582613, -71.0542830618128, 320, 962500
42.3568801666667, -71.05441725, 300, 88114500
42.3568157061353, -71.055529494926, 348, 446219500
42.3556273, -71.0550453, 356, 220443000
42.3556273, -71.0550453, 356, 2969000
42.3556273, -71.0550453, 356, 2600500
42.3556273, -71.0550453, 356, 4987000
42.3556273, -71.0550453, 356, 3404500
42.3556273, -71.0550453, 356, 4330500
42.3556273, -71.0550453, 356, 3856500
42.3556273, -71.0550453, 356, 1356000
42.3550674545455, -71.0540390909091, 344, 3293723
42.3549928235294, -71.0539192352941, 344, 3917703
42.3549514117647, -71.0538811176471, 344, 1991165
42.3549203529412, -71.0538525294118, 344, 1939909
42.35478365, -71.0538803601638, 356, 668000
42.35478365, -71.0538803601638, 358, 249500
42.35478365, -71.0538803601638, 358, 535000
42.3548789411765, -71.0538144117647, 357, 611500
42.3548582352941, -71.0537953529412, 344, 1076000
42.3548168235294, -71.0537572352941, 320, 1801500
42.3542914444444, -71.0539265555556, 344, 2744500
42.35433808, -71.05416916, 344, 6357500
42.3553304650436, -71.0572444920823, 347, 80798000
42.3567881, -71.0567607, 347, 199823500
42.35426335, -71.0566017037539, 346, 34863500
42.3539267, -71.0567852, 346, 56020500
42.353369, -71.056882, 346, 27504500
42.35384315, -71.0574160142115, 348, 429224500
42.3532674, -71.0562747, 346, 79752500
42.3526389387755, -71.058722122449, 346, 21133500
42.3527552, -71.0584604224359, 348, 560159000
42.3530254, -71.0572052, 348, 202456500
42.351537877551, -71.0561257346939, 348, 600775500
42.351924, -71.056952, 347, 93773500
42.35184, -71.0564057, 346, 44346500
42.352287, -71.058182, 357, 811500
42.352008, -71.0573119, 357, 708500
42.3522865, -71.0581775, 357, 622000
42.3521641, -71.0579403, 357, 919500
42.3519105333333, -71.0580297, 357, 535000
42.3518739, -71.0580421, 357, 380500
42.35181725625, -71.05806026875, 357, 509500
42.2754189411804, -71.0066430193104, 340, 2474500
42.3510033, -71.0565164, 346, 35231500
42.3507988, -71.0566114, 358, 482500
42.3507988, -71.0566114, 357, 462500
42.3506744, -71.0566731, 344, 4160000
42.3506546615385, -71.0571428, 450, 454000
42.3514707, -71.062155, 358, 937500
42.3506546615385, -71.0571428, 358, 270000
42.351117992, -71.057215144, 358, 215000
42.351146244, -71.057209808, 358, 299000
42.351061488, -71.057225816, 358, 270000
42.351146244, -71.057209808, 358, 398500
42.351117992, -71.057215144, 358, 541500
42.3060478, -71.1147874, 357, 471500
42.3060478, -71.1147874, 357, 474000
42.3060478, -71.1147874, 358, 1513000
42.351344008, -71.057172456, 358, 309500
42.351344008, -71.057172456, 357, 572000
42.351344008, -71.057172456, 358, 282000
42.35137226, -71.05716712, 358, 418000
42.2755898133329, -71.0066859895211, 357, 328000
42.2755149786664, -71.0070006431887, 358, 1069500
42.3514746914667, -71.0571071116, 320, 1088000
42.3516984, -71.0573696, 357, 320000
42.3516984, -71.0573696, 356, 346500
42.3516984, -71.0573696, 357, 274000
42.3516984, -71.0573696, 358, 505500
42.3516984, -71.0573696, 357, 820500
42.3516984, -71.0573696, 358, 542000
42.3512981692308, -71.0574433948718, 358, 189000
42.3512981692308, -71.0574433948718, 357, 355500
42.3512981692308, -71.0574433948718, 358, 336000
42.3512981692308, -71.0574433948718, 358, 317500
42.3512981692308, -71.0574433948718, 358, 317500
42.3512981692308, -71.0574433948718, 358, 317500
42.3512981692308, -71.0574433948718, 358, 317500
42.3512981692308, -71.0574433948718, 358, 473500
42.3512181230769, -71.0574581538462, 344, 9959000
42.3510180076923, -71.057495051282, 358, 305000
42.3510180076923, -71.057495051282, 358, 424000
42.3510180076923, -71.057495051282, 358, 432500
42.3510180076923, -71.057495051282, 358, 436500
42.3510180076923, -71.057495051282, 358, 460500
42.3510180076923, -71.057495051282, 358, 381000
42.3510180076923, -71.057495051282, 358, 346000
42.3510180076923, -71.057495051282, 358, 314500
42.3508979384615, -71.0575171897436, 344, 4220000
42.3509018153846, -71.0581662, 357, 1457500
42.3496901, -71.0583988, 337, 243000
42.3511603, -71.0580285, 337, 166200
42.3511921, -71.0582925, 358, 363500
42.3511921, -71.0582925, 357, 443500
42.3511921, -71.0582925, 357, 934000
42.3511921, -71.0582925, 358, 362000
42.3513186666667, -71.0582413333333, 357, 538000
42.3513186666667, -71.0582413333333, 357, 491000
42.3513548285714, -71.0582267142857, 358, 296500
42.3513548285714, -71.0582267142857, 358, 329500
42.3513548285714, -71.0582267142857, 358, 306000
42.3513548285714, -71.0582267142857, 358, 336500
42.3513548285714, -71.0582267142857, 358, 308500
42.3513548285714, -71.0582267142857, 358, 336500
42.3513548285714, -71.0582267142857, 358, 308500
42.3513548285714, -71.0582267142857, 358, 337500
42.3513548285714, -71.0582267142857, 358, 309000
42.3513548285714, -71.0582267142857, 358, 336500
42.3513729095238, -71.0582194047619, 358, 350500
42.3514633142857, -71.0581828571429, 358, 846000
42.3514633142857, -71.0581828571429, 358, 764500
42.3515263, -71.0581273, 357, 447500
42.3515263, -71.0581273, 357, 355500
42.3515263, -71.0581273, 358, 519500
42.3534792585571, -71.0555890146439, 346, 23653000
42.35365935, -71.0555836329908, 437, 318500
42.3538153181825, -71.0554945123955, 317, 1723600
42.353835931953, -71.0554570328128, 424, 2175884
42.378209, -71.14975, 424, 4288416
42.3539426485566, -71.0552978868546, 348, 299638500
42.35406545, -71.0557615366967, 357, 422500
42.35406545, -71.0557615366967, 357, 1512000
42.35406545, -71.0557615366967, 357, 3294500
42.35406545, -71.0557615366967, 357, 4965500
42.35406545, -71.0557615366967, 358, 7544000
42.35406545, -71.0557615366967, 358, 7594500
42.35406545, -71.0557615366967, 358, 7592000
42.35406545, -71.0557615366967, 358, 7599000
42.35406545, -71.0557615366967, 358, 7584500
42.35406545, -71.0557615366967, 358, 7591000
42.35406545, -71.0557615366967, 358, 7586500
42.35406545, -71.0557615366967, 358, 7575500
42.35406545, -71.0557615366967, 358, 7035000
42.35406545, -71.0557615366967, 358, 6881500
42.35406545, -71.0557615366967, 358, 4180000
42.35406545, -71.0557615366967, 358, 4077500
42.35406545, -71.0557615366967, 358, 4082000
42.35406545, -71.0557615366967, 358, 4195000
42.35406545, -71.0557615366967, 358, 1946500
42.35406545, -71.0557615366967, 358, 1923500
42.35406545, -71.0557615366967, 358, 1932000
42.35406545, -71.0557615366967, 358, 1926000
42.35406545, -71.0557615366967, 358, 1969500
42.35406545, -71.0557615366967, 358, 1092500
42.35406545, -71.0557615366967, 358, 1125500
42.35406545, -71.0557615366967, 358, 846000
42.35406545, -71.0557615366967, 358, 589000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35406545, -71.0557615366967, 359, 64000
42.35444005, -71.0556227787373, 347, 218983000
42.3550624, -71.0559583771547, 348, 536623500
42.352437, -71.059695, 400, 14368000
42.35136375, -71.0600776, 326, 5085500
42.3526175104167, -71.0608243333333, 356, 2367500
42.3523493877551, -71.0599029591837, 344, 1190000
42.35200795, -71.0599122241116, 405, 1099000
42.3523100204082, -71.0598957346939, 405, 2164500
42.3522444081633, -71.0598836938776, 320, 1679500
42.3522050408163, -71.0598764693878, 344, 2757900
42.3522668292683, -71.0604691341463, 320, 541044
42.3524093658537, -71.0605114268293, 320, 1645500
42.3526168229167, -71.0608323333333, 400, 5399500
42.3526170520833, -71.0608296666667, 357, 4064500
42.3525517, -71.0601385, 407, 129000
42.3525517, -71.0601385, 387, 1012500
42.3523262195122, -71.0604867560976, 326, 1485000
42.3517915376214, -71.0610643063271, 357, 482000
42.3517915376214, -71.0610643063271, 357, 144000
42.3517915376214, -71.0610643063271, 357, 138000
42.3517915376214, -71.0610643063271, 357, 88500
42.3517915376214, -71.0610643063271, 357, 42500
42.3517915376214, -71.0610643063271, 357, 620500
42.3517915376214, -71.0610643063271, 358, 106500
42.3517915376214, -71.0610643063271, 358, 65000
42.3517915376214, -71.0610643063271, 358, 65500
42.3517915376214, -71.0610643063271, 358, 125500
42.3517915376214, -71.0610643063271, 358, 79500
42.3517915376214, -71.0610643063271, 358, 81000
42.3517915376214, -71.0610643063271, 358, 45500
42.3518372688107, -71.0610756531636, 357, 532000
42.3538491665496, -71.0608394697374, 356, 558500
42.3538491665496, -71.0608394697374, 356, 610000
42.3538491665496, -71.0608394697374, 356, 526000
42.3538491665496, -71.0608394697374, 356, 1516500
42.3538491665496, -71.0608394697374, 356, 1701500
42.3538491665496, -71.0608394697374, 356, 1712000
42.3538491665496, -71.0608394697374, 356, 1182500
42.3538491665496, -71.0608394697374, 356, 1187500
42.3538491665496, -71.0608394697374, 356, 432500
42.3533739, -71.0623583, 357, 5605000
42.3542895, -71.059571, 300, 139583000
42.3530302, -71.0612622011267, 357, 946500
42.3530302, -71.0612622011267, 358, 587000
42.3530302, -71.0612622011267, 358, 1415000
42.3526160208333, -71.0608416666667, 345, 14939500
42.3526169375, -71.060831, 320, 1254500
42.3526164791667, -71.0608363333333, 320, 837000
42.3542895, -71.059571, 424, 21779600
42.3820365, -71.09778995, 322, 222836287
42.38216825, -71.0981655, 322, 4710213
42.3544601666667, -71.0605853333333, 358, 493000
42.3544601666667, -71.0605853333333, 358, 252500
42.3542459656736, -71.0596829980897, 345, 29497000
42.3542832414919, -71.0596438348882, 346, 45188500
42.4524994, -71.0625951956381, 345, 5188405
42.3845969411765, -71.1007997647059, 345, 9846095
42.3536797725414, -71.0591495500022, 344, 2196500
42.3536745497955, -71.0591553050024, 344, 2130000
42.3536536588121, -71.0591783250033, 357, 235500
42.3536536588121, -71.0591783250033, 450, 37500
42.3536536588121, -71.0591783250033, 450, 9500
42.3536536588121, -71.0591783250033, 357, 711000
42.3536536588121, -71.0591783250033, 358, 353500
42.3536536588121, -71.0591783250033, 358, 355500
42.3536536588121, -71.0591783250033, 358, 355500
42.3536536588121, -71.0591783250033, 358, 355500
42.3536432133203, -71.0591898350037, 357, 644500
42.3536379905745, -71.0591955900039, 320, 386000
42.3536223223369, -71.0592128550046, 358, 279000
42.3536223223369, -71.0592128550046, 358, 279000
42.3536223223369, -71.0592128550046, 358, 279000
42.3536223223369, -71.0592128550046, 358, 279000
42.3532173202383, -71.0583370301615, 357, 622500
42.3534148049833, -71.0596266025239, 320, 828500
42.3847395294118, -71.1011941176471, 344, 6802000
42.3848821176471, -71.1015884705882, 344, 6532500
42.35355925, -71.0588333426311, 347, 87376484
42.353482, -71.057799, 344, 12993500
42.3536876066602, -71.0591409175018, 347, 14330517
42.38358, -71.099771, 320, 2524000
42.383089, -71.099297, 344, 3320391
42.383062, -71.099271, 344, 5408694
42.355056, -71.058545, 348, 141980000
42.2976579, -71.1261014, 344, 2040915
42.355476, -71.0589742920737, 344, 5962500
42.3555253681853, -71.0586427074152, 344, 4209000
42.3555038040842, -71.0585644605339, 344, 3908500
42.355482239983, -71.0584862136527, 344, 9119000
42.3554532715055, -71.0583681798641, 344, 5715000
42.3840897142857, -71.1002717142857, 326, 890000
42.3839654285714, -71.1001494285714, 357, 2467500
42.3839032857143, -71.1000882857143, 326, 3955500
42.3750976, -70.982827, 344, 5041500
42.3552196, -71.0577442265823, 346, 11487709
42.3750976, -70.982827, 345, 10771643
42.3553818771507, -71.0576900927303, 345, 5603149
42.3547028433174, -71.0578430269105, 346, 30315500
42.3539869729138, -71.0579612655746, 357, 1146000
42.3562203, -71.0573561, 344, 4136000
42.35403315, -71.0580951586528, 357, 1292000
42.35403315, -71.0580951586528, 358, 372500
42.35403315, -71.0580951586528, 358, 366000
42.3845014736842, -71.1010420526316, 344, 4789500
42.384214, -71.100394, 357, 4370000
42.356731, -71.058945, 322, 63446000
42.356731, -71.058945, 388, 0
42.4384649, -71.0715059678786, 320, 3865465
42.3289364, -71.0850547, 319, 1798669
42.3289364, -71.0850547, 320, 2742000
42.3289364, -71.0850547, 344, 10198000
42.3568126428571, -71.0584375, 344, 4692500
42.356622, -71.05822025, 319, 1022366
42.3573374, -71.0549013, 356, 3003000
42.3573374, -71.0549013, 358, 21748000
42.35614705, -71.0582666882115, 348, 232389533
42.3555592309877, -71.0578336186185, 346, 28186000
42.3556271, -71.0556894, 357, 2384500
42.3556105729965, -71.0582443814658, 357, 4045500
42.3556105729965, -71.0582443814658, 358, 2472000
42.3556105729965, -71.0582443814658, 358, 787500
42.3556105729965, -71.0582443814658, 358, 669500
42.3556105729965, -71.0582443814658, 358, 252500
42.3556105729965, -71.0582443814658, 358, 276000
42.3556105729965, -71.0582443814658, 358, 781000
42.3556105729965, -71.0582443814658, 358, 663000
42.3556105729965, -71.0582443814658, 358, 394500
42.3556105729965, -71.0582443814658, 358, 227500
42.3573374, -71.0549013, 346, 23391000
42.3564951519509, -71.0573118144643, 300, 32473500
42.35596895, -71.0575645735591, 356, 37000
42.35596895, -71.0575645735591, 356, 10000
42.35596895, -71.0575645735591, 356, 20500
42.35596895, -71.0575645735591, 356, 10000
42.35596895, -71.0575645735591, 356, 10000
42.35596895, -71.0575645735591, 356, 9000
42.35596895, -71.0575645735591, 356, 36500
42.35596895, -71.0575645735591, 357, 1229500
42.35596895, -71.0575645735591, 357, 471500
42.35596895, -71.0575645735591, 357, 768500
42.35596895, -71.0575645735591, 358, 588000
42.35596895, -71.0575645735591, 358, 381500
42.35596895, -71.0575645735591, 358, 562000
42.35596895, -71.0575645735591, 358, 490500
42.35596895, -71.0575645735591, 358, 239000
42.35596895, -71.0575645735591, 358, 500000
42.35596895, -71.0575645735591, 358, 279500
42.35596895, -71.0575645735591, 358, 347500
42.35596895, -71.0575645735591, 358, 456500
42.35596895, -71.0575645735591, 358, 214000
42.35596895, -71.0575645735591, 358, 241500
42.35596895, -71.0575645735591, 358, 194500
42.35596895, -71.0575645735591, 358, 237500
42.35596895, -71.0575645735591, 358, 292500
42.35596895, -71.0575645735591, 358, 503000
42.35596895, -71.0575645735591, 358, 521500
42.35596895, -71.0575645735591, 358, 246500
42.35596895, -71.0575645735591, 358, 239500
42.35596895, -71.0575645735591, 358, 269000
42.35596895, -71.0575645735591, 358, 500000
42.35596895, -71.0575645735591, 358, 232500
42.35596895, -71.0575645735591, 358, 212000
42.35596895, -71.0575645735591, 358, 491500
42.35596895, -71.0575645735591, 358, 327500
42.35596895, -71.0575645735591, 358, 377500
42.35596895, -71.0575645735591, 358, 670500
42.35596895, -71.0575645735591, 358, 254000
42.35596895, -71.0575645735591, 358, 758500
42.3557786433268, -71.0573434826422, 346, 35166000
42.35614825, -71.0569861315902, 348, 497377500
42.35573125, -71.0561975440062, 346, 21489500
42.3560924582787, -71.0563918913569, 346, 23006000
42.3564253246863, -71.0564302234137, 346, 16153500
42.35635315, -71.0564209062819, 345, 23171000
42.3566694267185, -71.0564583335887, 345, 19263500
42.3567069, -71.067107, 347, 123904000
42.3567069, -71.067107, 356, 535000
42.3747397194251, -71.1022101594384, 358, 629000
42.3567069, -71.067107, 344, 943000
42.356231, -71.069723, 344, 3365000
42.3562416666667, -71.0696756666667, 344, 4497500
42.3562523333333, -71.0696283333333, 346, 21520000
42.356650640625, -71.0619737421875, 300, 123393000
42.3573772, -71.0608377, 300, 56604000
42.357723137931, -71.0594496206896, 346, 13131500
42.3569107897836, -71.0601913110678, 357, 360000
42.3569107897836, -71.0601913110678, 356, 1371500
42.3569107897836, -71.0601913110678, 356, 64500
42.3569107897836, -71.0601913110678, 356, 8054500
42.3569107897836, -71.0601913110678, 356, 1926000
42.3569063863781, -71.0601960814237, 327, 2538000
42.3570794081633, -71.0607000816326, 344, 1265500
42.3570994897959, -71.0607448979592, 345, 4495500
42.3571145510204, -71.0607785102041, 326, 919000
42.357164755102, -71.0608905510204, 346, 25761000
42.3570939, -71.06002235, 346, 39370500
